mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__l2_regularization,param_clf__learning_rate,param_clf__max_iter,param_clf__max_leaf_nodes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.7850739002227783,0.027356916505246624,0.060982561111450194,0.00944365681031223,0.3745401188473625,0.20014286128198325,206,17,"{'clf__l2_regularization': 0.3745401188473625, 'clf__learning_rate': 0.20014286128198325, 'clf__max_iter': 206, 'clf__max_leaf_nodes': 17}",0.923296,0.9342940000000001,0.927684,0.9400339999999999,0.915984,0.9282584,0.00837507572741881,37
0.8834210395812988,0.08470923493072319,0.055962657928466795,0.01029627860142581,0.5986584841970366,0.0412037280884873,174,20,"{'clf__l2_regularization': 0.5986584841970366, 'clf__learning_rate': 0.0412037280884873, 'clf__max_iter': 174, 'clf__max_leaf_nodes': 20}",0.9282810000000001,0.939562,0.9309529999999999,0.938491,0.91848,0.9311534,0.007660950818273144,16
0.8047275543212891,0.0751255936059002,0.0586087703704834,0.007824675589097423,0.8661761457749352,0.13022300234864176,251,12,"{'clf__l2_regularization': 0.8661761457749352, 'clf__learning_rate': 0.13022300234864176, 'clf__max_iter': 251, 'clf__max_leaf_nodes': 12}",0.9267160000000001,0.937905,0.9297770000000001,0.93866,0.919367,0.930485,0.0072139250619894695,23
1.978045606613159,0.1885789569332878,0.10041160583496093,0.009962617272318444,0.020584494295802447,0.20398197043239888,257,47,"{'clf__l2_regularization': 0.020584494295802447, 'clf__learning_rate': 0.20398197043239888, 'clf__max_iter': 257, 'clf__max_leaf_nodes': 47}",0.9201550000000001,0.928458,0.925661,0.938551,0.9150800000000001,0.925581,0.00795257072901584,48
1.1595311641693116,0.08901895154102156,0.06647787094116211,0.004672603484415702,0.0007787658410143283,0.20844231185824352,260,21,"{'clf__l2_regularization': 0.0007787658410143283, 'clf__learning_rate': 0.20844231185824352, 'clf__max_iter': 260, 'clf__max_leaf_nodes': 21}",0.922088,0.9300289999999999,0.9248679999999999,0.938624,0.913592,0.9258402,0.008318824061127876,47
1.4031651020050049,0.0751606259816603,0.061205291748046876,0.010062595731957452,0.6116531604882809,0.011413261043943482,188,36,"{'clf__l2_regularization': 0.6116531604882809, 'clf__learning_rate': 0.011413261043943482, 'clf__max_iter': 188, 'clf__max_leaf_nodes': 36}",0.9226639999999999,0.9323094999999999,0.9232375,0.932097,0.9075720000000002,0.923576,0.009010613802621801,49
1.4048699855804443,0.012728860378926083,0.08858933448791503,0.003370115136757832,0.6118528947223795,0.03789877213040837,287,25,"{'clf__l2_regularization': 0.6118528947223795, 'clf__learning_rate': 0.03789877213040837, 'clf__max_iter': 287, 'clf__max_leaf_nodes': 25}",0.9287059999999999,0.9398299999999999,0.9307809999999999,0.9401240000000001,0.921208,0.9321297999999999,0.007155804592077687,4
0.9662698745727539,0.020710683966032237,0.0735560417175293,0.009138290270422888,0.23277134043030423,0.02812128690656416,289,12,"{'clf__l2_regularization': 0.23277134043030423, 'clf__learning_rate': 0.02812128690656416, 'clf__max_iter': 289, 'clf__max_leaf_nodes': 12}",0.9289419999999999,0.939158,0.931381,0.938222,0.9170349999999999,0.9309476,0.00797619294149788,22
1.2871047496795653,0.06300754602945323,0.06571674346923828,0.0024961414198271365,0.8599404067363206,0.14606150771755597,172,48,"{'clf__l2_regularization': 0.8599404067363206, 'clf__learning_rate': 0.14606150771755597, 'clf__max_iter': 172, 'clf__max_leaf_nodes': 48}",0.921249,0.936633,0.9270869999999999,0.9402830000000001,0.916035,0.9282574,0.009106484494029543,38
0.42499542236328125,0.006472408642577973,0.03523178100585937,0.0030674230182628544,0.013264961159866528,0.19844035113697056,113,18,"{'clf__l2_regularization': 0.013264961159866528, 'clf__learning_rate': 0.19844035113697056, 'clf__max_iter': 113, 'clf__max_leaf_nodes': 18}",0.92541,0.936436,0.927078,0.938584,0.9173309999999999,0.9289677999999999,0.007744542759905236,32
0.7243392467498779,0.0066467888445290325,0.0508695125579834,0.0018575491203237553,0.015966252220214194,0.056178765124429805,191,16,"{'clf__l2_regularization': 0.015966252220214194, 'clf__learning_rate': 0.056178765124429805, 'clf__max_iter': 191, 'clf__max_leaf_nodes': 16}",0.928621,0.940062,0.931368,0.9396240000000001,0.9202019999999999,0.9319754,0.007404431959306595,5
0.5863010883331299,0.05027133378141045,0.03823113441467285,0.004380577808006724,0.6099966577826209,0.17663898234723288,134,23,"{'clf__l2_regularization': 0.6099966577826209, 'clf__learning_rate': 0.17663898234723288, 'clf__max_iter': 134, 'clf__max_leaf_nodes': 23}",0.925708,0.9357269999999999,0.927627,0.937368,0.9158370000000001,0.9284533999999999,0.007742984659677361,34
0.674335241317749,0.024832918175871115,0.05566720962524414,0.0033756675771761543,0.3910606075732408,0.04644721755761247,231,11,"{'clf__l2_regularization': 0.3910606075732408, 'clf__learning_rate': 0.04644721755761247, 'clf__max_iter': 231, 'clf__max_leaf_nodes': 11}",0.9284199999999999,0.9402589999999998,0.931944,0.938466,0.918585,0.9315348,0.007768139324188239,13
0.7014561176300049,0.021465888112707374,0.034967899322509766,0.004919615708082064,0.4251558744912447,0.05158833257363777,103,38,"{'clf__l2_regularization': 0.4251558744912447, 'clf__learning_rate': 0.05158833257363777, 'clf__max_iter': 103, 'clf__max_leaf_nodes': 38}",0.926563,0.939146,0.9312509999999999,0.940088,0.9177930000000001,0.9309681999999999,0.008283946194900095,20
0.9261959075927735,0.03088124834365311,0.06055164337158203,0.0037262700570128543,0.9695846277645586,0.16502656467222293,261,19,"{'clf__l2_regularization': 0.9695846277645586, 'clf__learning_rate': 0.16502656467222293, 'clf__max_iter': 261, 'clf__max_leaf_nodes': 19}",0.9248160000000001,0.9344790000000001,0.926856,0.938462,0.916538,0.9282302,0.007667984882614224,39
0.6429944515228272,0.021123037551774367,0.04566960334777832,0.004561856544646348,0.8948273504276488,0.12957999576221704,147,24,"{'clf__l2_regularization': 0.8948273504276488, 'clf__learning_rate': 0.12957999576221704, 'clf__max_iter': 147, 'clf__max_leaf_nodes': 24}",0.927689,0.9395229999999999,0.928998,0.940132,0.9186120000000001,0.9309908,0.00805565390021189,18
1.9678688049316406,0.04128994497291415,0.10141010284423828,0.013212300295153105,0.0884925020519195,0.04919657248382905,289,49,"{'clf__l2_regularization': 0.0884925020519195, 'clf__learning_rate': 0.04919657248382905, 'clf__max_iter': 289, 'clf__max_leaf_nodes': 49}",0.926149,0.93845,0.9285950000000001,0.9422470000000001,0.919935,0.9310752000000001,0.008169696258735723,17
1.0713113307952882,0.014175321575752095,0.061588191986083986,0.005325375084151104,0.8445338486781514,0.1594640220274762,210,33,"{'clf__l2_regularization': 0.8445338486781514, 'clf__learning_rate': 0.1594640220274762, 'clf__max_iter': 210, 'clf__max_leaf_nodes': 33}",0.923103,0.934459,0.9280740000000001,0.9386540000000001,0.9164330000000002,0.9281446000000001,0.007910795474539822,40
1.2884965419769288,0.013777154862470203,0.0755765438079834,0.005566124067220989,0.3567533266935893,0.06618690193747616,223,38,"{'clf__l2_regularization': 0.3567533266935893, 'clf__learning_rate': 0.06618690193747616, 'clf__max_iter': 223, 'clf__max_leaf_nodes': 38}",0.9270259999999999,0.9383029999999999,0.9310339999999999,0.9411889999999999,0.9200579999999999,0.9315219999999999,0.0076329326736189656,14
0.6739510536193848,0.009546083174859128,0.0440575122833252,0.003185565421035388,0.8021969807540397,0.024910128735954166,170,18,"{'clf__l2_regularization': 0.8021969807540397, 'clf__learning_rate': 0.024910128735954166, 'clf__max_iter': 170, 'clf__max_leaf_nodes': 18}",0.925504,0.9362380000000001,0.9275625000000001,0.934601,0.911671,0.9271153,0.008724471763952272,43
0.6782150268554688,0.028183005795753262,0.05118541717529297,0.0033648715748130454,0.7722447692966574,0.04974313630683449,162,20,"{'clf__l2_regularization': 0.7722447692966574, 'clf__learning_rate': 0.04974313630683449, 'clf__max_iter': 162, 'clf__max_leaf_nodes': 20}",0.9294730000000001,0.9396639999999999,0.9310149999999999,0.939039,0.919222,0.9316825999999999,0.007462090071823021,12
1.5788323879241943,0.024510560169673467,0.081550931930542,0.007926899502384885,0.19884240408880516,0.15226839054973001,262,42,"{'clf__l2_regularization': 0.19884240408880516, 'clf__learning_rate': 0.15226839054973001, 'clf__max_iter': 262, 'clf__max_leaf_nodes': 42}",0.922795,0.93339,0.9270279999999999,0.9385979999999999,0.9149270000000002,0.9273476,0.008224131725598698,42
0.8234328269958496,0.0277095371548355,0.04590420722961426,0.003553397021361887,0.6059599747810114,0.19526017570266982,140,37,"{'clf__l2_regularization': 0.6059599747810114, 'clf__learning_rate': 0.19526017570266982, 'clf__max_iter': 140, 'clf__max_leaf_nodes': 37}",0.922372,0.934988,0.9238099999999998,0.9353419999999999,0.918983,0.9270989999999999,0.006770744065462829,44
1.6251888751983643,0.038051713379966746,0.08506217002868652,0.007814608315103628,0.8631034258755935,0.1346596253655116,261,42,"{'clf__l2_regularization': 0.8631034258755935, 'clf__learning_rate': 0.1346596253655116, 'clf__max_iter': 261, 'clf__max_leaf_nodes': 42}",0.92415,0.934322,0.9276139999999999,0.9397149999999999,0.9158710000000001,0.9283344,0.008230843567946044,35
0.8931164264678955,0.019608800514405538,0.049576520919799805,0.003047193712900223,0.06355835028602363,0.07219646434313244,136,44,"{'clf__l2_regularization': 0.06355835028602363, 'clf__learning_rate': 0.07219646434313244, 'clf__max_iter': 136, 'clf__max_leaf_nodes': 44}",0.925384,0.9377310000000001,0.930297,0.941514,0.919826,0.9309504000000001,0.007908605404241632,21
0.37730889320373534,0.008373633893676737,0.03236703872680664,0.0017249695969320323,0.5912977877077271,0.06494435859801283,134,10,"{'clf__l2_regularization': 0.5912977877077271, 'clf__learning_rate': 0.06494435859801283, 'clf__max_iter': 134, 'clf__max_leaf_nodes': 10}",0.929093,0.9390689999999999,0.9304239999999999,0.938297,0.91554,0.9304846,0.00848536162105068,24
0.5691392421722412,0.017044487234866897,0.0450836181640625,0.0015929017202382574,0.38292687475378984,0.20434241907782077,230,10,"{'clf__l2_regularization': 0.38292687475378984, 'clf__learning_rate': 0.20434241907782077, 'clf__max_iter': 230, 'clf__max_leaf_nodes': 10}",0.9240979999999999,0.935406,0.93005,0.9403699999999999,0.9180489999999999,0.9295945999999999,0.00791962745588455,28
1.6750504970550537,0.019048416656724687,0.08689851760864258,0.006459302186593125,0.7217295211648732,0.057196983949791155,241,48,"{'clf__l2_regularization': 0.7217295211648732, 'clf__learning_rate': 0.057196983949791155, 'clf__max_iter': 241, 'clf__max_leaf_nodes': 48}",0.9266260000000001,0.9387420000000001,0.92951,0.94183,0.9181860000000001,0.9309788000000001,0.008517931542340524,19
0.7394473075866699,0.004299522204511023,0.04929709434509277,0.004305400274161161,0.04043358953843135,0.15213257793715748,189,22,"{'clf__l2_regularization': 0.04043358953843135, 'clf__learning_rate': 0.15213257793715748, 'clf__max_iter': 189, 'clf__max_leaf_nodes': 22}",0.9233229999999999,0.935911,0.9297549999999999,0.9406040000000001,0.917313,0.9293811999999999,0.008379409201131106,30
0.9193135261535644,0.009891786415375445,0.04945340156555176,0.004489576140561625,0.2017192023353962,0.18915271913470388,151,41,"{'clf__l2_regularization': 0.2017192023353962, 'clf__learning_rate': 0.18915271913470388, 'clf__max_iter': 151, 'clf__max_leaf_nodes': 41}",0.9228780000000001,0.9334429999999999,0.9264299999999999,0.936404,0.9136569999999999,0.9265623999999999,0.008054085040524466,46
1.5309917449951171,0.03757770415195417,0.08420906066894532,0.008147325289242035,0.6955160864261275,0.03786629088117514,242,38,"{'clf__l2_regularization': 0.6955160864261275, 'clf__learning_rate': 0.03786629088117514, 'clf__max_iter': 242, 'clf__max_leaf_nodes': 38}",0.9286099999999999,0.9409039999999999,0.93172,0.942114,0.9200429999999999,0.9326782,0.008170860233781992,1
1.6018306255340575,0.047747091528397796,0.0906111717224121,0.006690574902455916,0.22879816549162246,0.0253959819657586,286,31,"{'clf__l2_regularization': 0.22879816549162246, 'clf__learning_rate': 0.0253959819657586, 'clf__max_iter': 286, 'clf__max_leaf_nodes': 31}",0.9274789999999999,0.9403280000000002,0.931974,0.940021,0.919424,0.9318452,0.007901494830726686,8
0.5649985790252685,0.009213760929318669,0.04033131599426269,0.0031048122105871213,0.8804678390152577,0.13487080962675865,161,15,"{'clf__l2_regularization': 0.8804678390152577, 'clf__learning_rate': 0.13487080962675865, 'clf__max_iter': 161, 'clf__max_leaf_nodes': 15}",0.926293,0.940635,0.930997,0.940135,0.918625,0.9313370000000001,0.008378664428177082,15
1.160524559020996,0.029660643084114664,0.06114354133605957,0.005851573877460086,0.45653457048291024,0.05368808744336672,183,39,"{'clf__l2_regularization': 0.45653457048291024, 'clf__learning_rate': 0.05368808744336672, 'clf__max_iter': 183, 'clf__max_leaf_nodes': 39}",0.926556,0.938952,0.9309960000000002,0.9421569999999999,0.919933,0.9317188000000002,0.008091442724261199,11
1.100149440765381,0.054898862869709165,0.06191010475158691,0.005110306360990159,0.8832802589188683,0.07486900420105479,191,34,"{'clf__l2_regularization': 0.8832802589188683, 'clf__learning_rate': 0.07486900420105479, 'clf__max_iter': 191, 'clf__max_leaf_nodes': 34}",0.927996,0.9399850000000001,0.9305779999999999,0.9428739999999999,0.920112,0.932309,0.008257182812557773,3
1.374305009841919,0.06885929157879594,0.0777818202972412,0.013968452310980118,0.3180034749718639,0.03201038490553535,220,36,"{'clf__l2_regularization': 0.3180034749718639, 'clf__learning_rate': 0.03201038490553535, 'clf__max_iter': 220, 'clf__max_leaf_nodes': 36}",0.9285080000000001,0.940935,0.9315199999999999,0.94127,0.9193749999999998,0.9323215999999999,0.008210542993006054,2
0.7236440658569336,0.014041466615566062,0.04275369644165039,0.004317040978533542,0.4271077886262563,0.17360295318449864,102,48,"{'clf__l2_regularization': 0.4271077886262563, 'clf__learning_rate': 0.17360295318449864, 'clf__max_iter': 102, 'clf__max_leaf_nodes': 48}",0.925325,0.934897,0.926732,0.938326,0.916075,0.928271,0.007807646943862159,36
1.1902466773986817,0.11210376949365303,0.06505417823791504,0.016017340893065557,0.16465585314294173,0.11681788387508839,161,46,"{'clf__l2_regularization': 0.16465585314294173, 'clf__learning_rate': 0.11681788387508839, 'clf__max_iter': 161, 'clf__max_leaf_nodes': 46}",0.925089,0.937695,0.927681,0.9373059999999999,0.917879,0.92913,0.007552754252588872,31
1.2088627815246582,0.13856391606049365,0.06949071884155274,0.007913344308014086,0.6924360328902703,0.0638824667597043,251,24,"{'clf__l2_regularization': 0.6924360328902703, 'clf__learning_rate': 0.0638824667597043, 'clf__max_iter': 251, 'clf__max_leaf_nodes': 24}",0.9280100000000001,0.940108,0.9301280000000001,0.9404449999999999,0.920432,0.9318246,0.007617702687818643,9
1.1014627456665038,0.08873489657818716,0.06925983428955078,0.0047451985414946,0.16829104217293056,0.05375284391461405,279,21,"{'clf__l2_regularization': 0.16829104217293056, 'clf__learning_rate': 0.05375284391461405, 'clf__max_iter': 279, 'clf__max_leaf_nodes': 21}",0.9265480000000001,0.939446,0.9314119999999999,0.940594,0.9206290000000001,0.9317258,0.007593332770266244,10
1.3555232048034669,0.04004096192953047,0.07965950965881348,0.011366606866769482,0.25178229582536416,0.10944970117847709,212,46,"{'clf__l2_regularization': 0.25178229582536416, 'clf__learning_rate': 0.10944970117847709, 'clf__max_iter': 212, 'clf__max_leaf_nodes': 46}",0.9226540000000001,0.9363570000000001,0.9282429999999999,0.9411180000000001,0.919071,0.9294886,0.00823659552485132,29
0.6406992912292481,0.013183305511652978,0.05270109176635742,0.004498612326865343,0.2848404943774676,0.01737738947090656,212,11,"{'clf__l2_regularization': 0.2848404943774676, 'clf__learning_rate': 0.01737738947090656, 'clf__max_iter': 212, 'clf__max_leaf_nodes': 11}",0.9224729999999999,0.9303294999999999,0.923189,0.9312065,0.904771,0.9223938,0.009506215980083768,50
1.1944025993347167,0.03805653446359717,0.07238883972167968,0.012794965244060399,0.5026790232288615,0.02029575024999787,228,28,"{'clf__l2_regularization': 0.5026790232288615, 'clf__learning_rate': 0.02029575024999787, 'clf__max_iter': 228, 'clf__max_leaf_nodes': 28}",0.927769,0.9384440000000001,0.9289310000000002,0.9375169999999999,0.9155070000000001,0.9296336000000001,0.00828616136941585,27
0.8096272945404053,0.011921610448431026,0.06168398857116699,0.008604022766803509,0.6807054515547668,0.11618691666342727,259,15,"{'clf__l2_regularization': 0.6807054515547668, 'clf__learning_rate': 0.11618691666342727, 'clf__max_iter': 259, 'clf__max_leaf_nodes': 15}",0.926097,0.9378230000000001,0.930131,0.940472,0.9163290000000001,0.9301704000000001,0.008635551438095882,26
1.224801254272461,0.018867861750615365,0.07446351051330566,0.004394030337027103,0.2420552715115004,0.14442710948117574,283,26,"{'clf__l2_regularization': 0.2420552715115004, 'clf__learning_rate': 0.14442710948117574, 'clf__max_iter': 283, 'clf__max_leaf_nodes': 26}",0.9219430000000001,0.9311790000000001,0.925109,0.938919,0.915858,0.9266015999999999,0.007899699781637275,45
1.3849823474884033,0.04390191441672753,0.08257660865783692,0.0027268400598503863,0.7282163486118596,0.08355662654385064,215,43,"{'clf__l2_regularization': 0.7282163486118596, 'clf__learning_rate': 0.08355662654385064, 'clf__max_iter': 215, 'clf__max_leaf_nodes': 43}",0.9259270000000001,0.9373419999999999,0.928781,0.9412210000000001,0.9184939999999999,0.9303529999999999,0.00811980401241313,25
1.5228421211242675,0.04044031628313099,0.08213090896606445,0.007635756684546103,0.6335297107608947,0.11715493681495169,243,42,"{'clf__l2_regularization': 0.6335297107608947, 'clf__learning_rate': 0.11715493681495169, 'clf__max_iter': 243, 'clf__max_leaf_nodes': 42}",0.9243760000000001,0.9354659999999999,0.927574,0.9402759999999999,0.916332,0.9288048,0.008398331891512678,33
0.5658590793609619,0.02311837417687393,0.04408760070800781,0.0020902822275491706,0.15071754396542947,0.11163975534814373,192,12,"{'clf__l2_regularization': 0.15071754396542947, 'clf__learning_rate': 0.11163975534814373, 'clf__max_iter': 192, 'clf__max_leaf_nodes': 12}",0.928795,0.93946,0.931521,0.940526,0.919273,0.931915,0.007756109153435098,6
1.2985113620758058,0.037417021992683604,0.061931180953979495,0.010041538614727877,0.5908929431882418,0.1455128723684565,246,35,"{'clf__l2_regularization': 0.5908929431882418, 'clf__learning_rate': 0.1455128723684565, 'clf__max_iter': 246, 'clf__max_leaf_nodes': 35}",0.9248319999999999,0.933222,0.925654,0.9394679999999999,0.916971,0.9280294,0.0076936177082046146,41
0.7004915237426758,0.0349913818624158,0.04969038963317871,0.004512423324230888,0.512093058299281,0.05529915503958759,195,16,"{'clf__l2_regularization': 0.512093058299281, 'clf__learning_rate': 0.05529915503958759, 'clf__max_iter': 195, 'clf__max_leaf_nodes': 16}",0.928384,0.9404880000000001,0.9317229999999999,0.9385270000000001,0.9202279999999999,0.93187,0.007297883830262097,7
